country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Rwanda,RWA,5/03/2021,75056,75056,,,4170,0.58,0.58,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,6/03/2021,158898,158898,,83842,15552,1.23,1.23,,1201,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,7/03/2021,198453,198453,,39555,20607,1.53,1.53,,1591,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,8/03/2021,208677,208677,,10224,21471,1.61,1.61,,1658,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,9/03/2021,220048,220048,,11371,22500,1.7,1.7,,1737,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,10/03/2021,228954,228954,,8906,23177,1.77,1.77,,1789,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,11/03/2021,238942,238942,,9988,24008,1.84,1.84,,1854,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,12/03/2021,249074,249074,,10132,24860,1.92,1.92,,1919,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,13/03/2021,253538,253538,,4464,13520,1.96,1.96,,1044,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,14/03/2021,257449,257449,,3911,8428,1.99,1.99,,651,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,15/03/2021,314015,314015,,56566,15048,2.42,2.42,,1162,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,16/03/2021,317708,317708,,3693,13951,2.45,2.45,,1077,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,17/03/2021,321698,321698,,3990,13249,2.48,2.48,,1023,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,18/03/2021,323744,323744,,2046,12115,2.5,2.5,,935,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,19/03/2021,329410,329410,,5666,11477,2.54,2.54,,886,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,20/03/2021,333355,333355,,3945,11402,2.57,2.57,,880,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,21/03/2021,334538,334538,,1183,11013,2.58,2.58,,850,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,22/03/2021,338544,338544,,4006,3504,2.61,2.61,,271,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,23/03/2021,343723,343723,,5179,3716,2.65,2.65,,287,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,24/03/2021,348629,348629,,4906,3847,2.69,2.69,,297,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Rwanda,RWA,25/03/2021,348926,348926,,297,3597,2.69,2.69,,278,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1375185409827803139
Saint Helena,SHN,3/02/2021,107,107,,,,1.76,1.76,,,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,4/02/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,5/02/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,6/02/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,7/02/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,8/02/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,9/02/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,10/02/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,11/02/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,12/02/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,13/02/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,14/02/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,15/02/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,16/02/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,17/02/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,18/02/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,19/02/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,20/02/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,21/02/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,22/02/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,23/02/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,24/02/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,25/02/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,26/02/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,27/02/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,28/02/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,1/03/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,2/03/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,3/03/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,4/03/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,5/03/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,6/03/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,7/03/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,8/03/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,9/03/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,10/03/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,11/03/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,12/03/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,13/03/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,14/03/2021,,,,,75,,,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Helena,SHN,15/03/2021,3107,3107,,,75,51.18,51.18,,12354,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/vaccination-programme-the-last-of-scheduled-vaccination-clinics/
Saint Kitts and Nevis,KNA,22/02/2021,0,0,,,,0,0,,,Oxford/AstraZeneca,Government of Saint Kitts and Nevis,https://www.facebook.com/StKittsHPU/photos/a.158729094910938/882416222542218/
Saint Kitts and Nevis,KNA,23/02/2021,,,,,314,,,,5903,Oxford/AstraZeneca,Government of Saint Kitts and Nevis,https://www.facebook.com/StKittsHPU/photos/a.158729094910938/882416222542218/
Saint Kitts and Nevis,KNA,24/02/2021,,,,,314,,,,5903,Oxford/AstraZeneca,Government of Saint Kitts and Nevis,https://www.facebook.com/StKittsHPU/photos/a.158729094910938/882416222542218/
Saint Kitts and Nevis,KNA,25/02/2021,,,,,314,,,,5903,Oxford/AstraZeneca,Government of Saint Kitts and Nevis,https://www.facebook.com/StKittsHPU/photos/a.158729094910938/882416222542218/
Saint Kitts and Nevis,KNA,26/02/2021,,,,,314,,,,5903,Oxford/AstraZeneca,Government of Saint Kitts and Nevis,https://www.facebook.com/StKittsHPU/photos/a.158729094910938/882416222542218/
Saint Kitts and Nevis,KNA,27/02/2021,,,,,314,,,,5903,Oxford/AstraZeneca,Government of Saint Kitts and Nevis,https://www.facebook.com/StKittsHPU/photos/a.158729094910938/882416222542218/
Saint Kitts and Nevis,KNA,28/02/2021,,,,,314,,,,5903,Oxford/AstraZeneca,Government of Saint Kitts and Nevis,https://www.facebook.com/StKittsHPU/photos/a.158729094910938/882416222542218/
Saint Kitts and Nevis,KNA,1/03/2021,,,,,314,,,,5903,Oxford/AstraZeneca,Government of Saint Kitts and Nevis,https://www.facebook.com/StKittsHPU/photos/a.158729094910938/882416222542218/
Saint Kitts and Nevis,KNA,2/03/2021,,,,,314,,,,5903,Oxford/AstraZeneca,Government of Saint Kitts and Nevis,https://www.facebook.com/StKittsHPU/photos/a.158729094910938/882416222542218/
Saint Kitts and Nevis,KNA,3/03/2021,,,,,314,,,,5903,Oxford/AstraZeneca,Government of Saint Kitts and Nevis,https://www.facebook.com/StKittsHPU/photos/a.158729094910938/882416222542218/
Saint Kitts and Nevis,KNA,4/03/2021,,,,,314,,,,5903,Oxford/AstraZeneca,Government of Saint Kitts and Nevis,https://www.facebook.com/StKittsHPU/photos/a.158729094910938/882416222542218/
Saint Kitts and Nevis,KNA,5/03/2021,,,,,314,,,,5903,Oxford/AstraZeneca,Government of Saint Kitts and Nevis,https://www.facebook.com/StKittsHPU/photos/a.158729094910938/882416222542218/
Saint Kitts and Nevis,KNA,6/03/2021,,,,,314,,,,5903,Oxford/AstraZeneca,Government of Saint Kitts and Nevis,https://www.facebook.com/StKittsHPU/photos/a.158729094910938/882416222542218/
Saint Kitts and Nevis,KNA,7/03/2021,,,,,314,,,,5903,Oxford/AstraZeneca,Government of Saint Kitts and Nevis,https://www.facebook.com/StKittsHPU/photos/a.158729094910938/882416222542218/
Saint Kitts and Nevis,KNA,8/03/2021,,,,,314,,,,5903,Oxford/AstraZeneca,Government of Saint Kitts and Nevis,https://www.facebook.com/StKittsHPU/photos/a.158729094910938/882416222542218/
Saint Kitts and Nevis,KNA,9/03/2021,,,,,314,,,,5903,Oxford/AstraZeneca,Government of Saint Kitts and Nevis,https://www.facebook.com/StKittsHPU/photos/a.158729094910938/882416222542218/
Saint Kitts and Nevis,KNA,10/03/2021,,,,,314,,,,5903,Oxford/AstraZeneca,Government of Saint Kitts and Nevis,https://www.facebook.com/StKittsHPU/photos/a.158729094910938/882416222542218/
Saint Kitts and Nevis,KNA,11/03/2021,,,,,314,,,,5903,Oxford/AstraZeneca,Government of Saint Kitts and Nevis,https://www.facebook.com/StKittsHPU/photos/a.158729094910938/882416222542218/
Saint Kitts and Nevis,KNA,12/03/2021,,,,,314,,,,5903,Oxford/AstraZeneca,Government of Saint Kitts and Nevis,https://www.facebook.com/StKittsHPU/photos/a.158729094910938/882416222542218/
Saint Kitts and Nevis,KNA,13/03/2021,,,,,314,,,,5903,Oxford/AstraZeneca,Government of Saint Kitts and Nevis,https://www.facebook.com/StKittsHPU/photos/a.158729094910938/882416222542218/
Saint Kitts and Nevis,KNA,14/03/2021,,,,,314,,,,5903,Oxford/AstraZeneca,Government of Saint Kitts and Nevis,https://www.facebook.com/StKittsHPU/photos/a.158729094910938/882416222542218/
Saint Kitts and Nevis,KNA,15/03/2021,,,,,314,,,,5903,Oxford/AstraZeneca,Government of Saint Kitts and Nevis,https://www.facebook.com/StKittsHPU/photos/a.158729094910938/882416222542218/
Saint Kitts and Nevis,KNA,16/03/2021,6903,6903,,,314,12.98,12.98,,5903,Oxford/AstraZeneca,Government of Saint Kitts and Nevis,https://www.facebook.com/StKittsHPU/photos/a.158729094910938/882416222542218/
Saint Kitts and Nevis,KNA,17/03/2021,,,,,301,,,,5659,Oxford/AstraZeneca,Government of Saint Kitts and Nevis,https://www.facebook.com/StKittsHPU/photos/a.158729094910938/882416222542218/
Saint Kitts and Nevis,KNA,18/03/2021,,,,,289,,,,5433,Oxford/AstraZeneca,Government of Saint Kitts and Nevis,https://www.facebook.com/StKittsHPU/photos/a.158729094910938/882416222542218/
Saint Kitts and Nevis,KNA,19/03/2021,7580,7580,,,276,14.25,14.25,,5189,Oxford/AstraZeneca,Government of Saint Kitts and Nevis,https://www.facebook.com/StKittsHPU/photos/a.158729094910938/882416222542218/
Saint Lucia,LCA,16/02/2021,0,0,,,,0,0,,,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryOfHealthSaintLucia/photos/a.2596703290449740/3960352537418135/
Saint Lucia,LCA,17/02/2021,,,,,131,,,,713,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryOfHealthSaintLucia/photos/a.2596703290449740/3960352537418135/
Saint Lucia,LCA,18/02/2021,,,,,131,,,,713,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryOfHealthSaintLucia/photos/a.2596703290449740/3960352537418135/
Saint Lucia,LCA,19/02/2021,,,,,131,,,,713,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryOfHealthSaintLucia/photos/a.2596703290449740/3960352537418135/
Saint Lucia,LCA,20/02/2021,,,,,131,,,,713,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryOfHealthSaintLucia/photos/a.2596703290449740/3960352537418135/
Saint Lucia,LCA,21/02/2021,,,,,131,,,,713,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryOfHealthSaintLucia/photos/a.2596703290449740/3960352537418135/
Saint Lucia,LCA,22/02/2021,,,,,131,,,,713,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryOfHealthSaintLucia/photos/a.2596703290449740/3960352537418135/
Saint Lucia,LCA,23/02/2021,,,,,131,,,,713,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryOfHealthSaintLucia/photos/a.2596703290449740/3960352537418135/
Saint Lucia,LCA,24/02/2021,,,,,131,,,,713,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryOfHealthSaintLucia/photos/a.2596703290449740/3960352537418135/
